duplicate_group_id,match_evidence,sample_id_a,dataset_id_a,group_id_a,disease_id_a,include_after_a,sample_id_b,dataset_id_b,group_id_b,disease_id_b,include_after_b,image_sha256_equal,perceptual_hamming_distance,cross_dataset,cross_source_group,label_agreement,requires_review
DUPLICATE_07c36f0ca3db033d2b82,exact,DERMNET_KAGGLE_01fddf103e7baf7ab948,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_01fddf103e7baf7ab948,,False,DERMNET_KAGGLE_1281ea23d04249c9bdf0,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1281ea23d04249c9bdf0,,False,True,0,False,True,False,False
DUPLICATE_8fab69ad4a944e7c2acd,exact,DERMNET_KAGGLE_159fa958b1e437b7efdd,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_159fa958b1e437b7efdd,,False,DERMNET_KAGGLE_fef37697a1d4fba6c3bb,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_fef37697a1d4fba6c3bb,,False,True,0,False,True,False,False
DUPLICATE_7e7a3f7e1c4bef314d5f,exact,DERMNET_KAGGLE_98bb50b103e7ef608869,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_98bb50b103e7ef608869,,False,DERMNET_KAGGLE_a285503dc11f4cac76de,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a285503dc11f4cac76de,,False,True,0,False,True,False,False
DUPLICATE_c1f3bc8458771490cb57,exact,DERMNET_KAGGLE_e8b653c5bdb48d1bab9d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e8b653c5bdb48d1bab9d,,False,DERMNET_KAGGLE_d98c39adc5813918ed02,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d98c39adc5813918ed02,,False,True,0,False,True,False,False
DUPLICATE_41420b30b4754ad18484,exact,DERMNET_KAGGLE_48671bfbcf4dc8e00afb,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_48671bfbcf4dc8e00afb,,False,DERMNET_KAGGLE_1e2a60d40d05ad2d088c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1e2a60d40d05ad2d088c,,False,True,0,False,True,False,False
DUPLICATE_299f91d90020172b1282,exact,DERMNET_KAGGLE_456c6676166b7a94c3f4,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_456c6676166b7a94c3f4,,False,DERMNET_KAGGLE_f2e93703ff389535d072,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f2e93703ff389535d072,,False,True,0,False,True,False,False
DUPLICATE_73b734d68fbe33a94638,exact,DERMNET_KAGGLE_0dc2c9b49b671fd28014,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_0dc2c9b49b671fd28014,,False,DERMNET_KAGGLE_2fbd33c42cc654858e6a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_2fbd33c42cc654858e6a,,False,True,0,False,True,False,False
DUPLICATE_c2872b725dda5283a3b3,exact,DERMNET_KAGGLE_b02511e65f9c95a09a9e,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b02511e65f9c95a09a9e,,False,DERMNET_KAGGLE_fd7c0ba1b9d15997eb49,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_fd7c0ba1b9d15997eb49,,False,True,0,False,True,False,False
DUPLICATE_f755a1529946a52f1e28,exact,DERMNET_KAGGLE_e62e36d22fcdace292e3,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e62e36d22fcdace292e3,,False,DERMNET_KAGGLE_e5ef175a99058afe73a6,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e5ef175a99058afe73a6,,False,True,0,False,True,False,False
DUPLICATE_1a833dbb9449275f9c31,exact,DERMNET_KAGGLE_d302942af414ce46550f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d302942af414ce46550f,,False,DERMNET_KAGGLE_d6e0fdb494ccfcb1a135,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d6e0fdb494ccfcb1a135,,False,True,0,False,True,False,False
DUPLICATE_6d549dfc83166c3c9b34,exact,DERMNET_KAGGLE_9e50fda5b88a81f8aeca,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9e50fda5b88a81f8aeca,,False,DERMNET_KAGGLE_3d07dfc6383f0569687a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_3d07dfc6383f0569687a,,False,True,0,False,True,False,False
DUPLICATE_1a040fe04d1b30d1eb69,exact,DERMNET_KAGGLE_63aafc56a289079af4a1,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_63aafc56a289079af4a1,,False,DERMNET_KAGGLE_6edd65000ae5dfeb2195,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6edd65000ae5dfeb2195,,False,True,0,False,True,False,False
DUPLICATE_56f59984de4f65bee80b,exact,DERMNET_KAGGLE_0feabf29b33c3c1c6903,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_0feabf29b33c3c1c6903,,False,DERMNET_KAGGLE_84153deef537c3dd3bfa,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_84153deef537c3dd3bfa,,False,True,0,False,True,False,False
DUPLICATE_608297dd0e6132ffdf16,exact,DERMNET_KAGGLE_32f918b469cfdf5ea252,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_32f918b469cfdf5ea252,,False,DERMNET_KAGGLE_dabc4fab1556aeab33fa,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_dabc4fab1556aeab33fa,,False,True,0,False,True,False,False
DUPLICATE_98a456f2fa39c3e1935a,exact,DERMNET_KAGGLE_cafe16e5b5616bf256ee,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_cafe16e5b5616bf256ee,,False,DERMNET_KAGGLE_22a05ebde1084cd26d6d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_22a05ebde1084cd26d6d,,False,True,0,False,True,False,False
DUPLICATE_174ea51e0a4fe35c5ee0,exact,DERMNET_KAGGLE_9eab87000eee738abc91,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9eab87000eee738abc91,,False,DERMNET_KAGGLE_80fbae54f2070944808e,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_80fbae54f2070944808e,,False,True,0,False,True,False,False
DUPLICATE_0dfa9d71d97e9c0c7e15,exact,DERMNET_KAGGLE_7e17f62831c4b9bf4ece,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_7e17f62831c4b9bf4ece,,False,DERMNET_KAGGLE_cd460793c77d9cfa4906,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_cd460793c77d9cfa4906,,False,True,0,False,True,False,False
DUPLICATE_351ebf89a1d68ee9d14a,exact,DERMNET_KAGGLE_72dd8688f934b6540cfe,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_72dd8688f934b6540cfe,,False,DERMNET_KAGGLE_6aa2cbfb5699cb84feea,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6aa2cbfb5699cb84feea,,False,True,0,False,True,False,False
DUPLICATE_4a552e4d7910c663e734,exact,DERMNET_KAGGLE_df511bbf27451146956c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_df511bbf27451146956c,,False,DERMNET_KAGGLE_6da31342d7a22b9d8ad3,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6da31342d7a22b9d8ad3,,False,True,0,False,True,False,False
DUPLICATE_4e6d0c3cca09cafef50e,exact,DERMNET_KAGGLE_6fbc2873f26774d2563d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6fbc2873f26774d2563d,,False,DERMNET_KAGGLE_764000b488bd587924e7,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_764000b488bd587924e7,,False,True,0,False,True,False,False
DUPLICATE_6bada26ed6ed90b6ef07,exact,DERMNET_KAGGLE_cf48a04766752cb105bd,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_cf48a04766752cb105bd,,False,DERMNET_KAGGLE_8ca3fb83d291bb3b66fe,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_8ca3fb83d291bb3b66fe,,False,True,0,False,True,False,False
DUPLICATE_972d15c088d00002b623,exact,DERMNET_KAGGLE_6c5a37cf24efddfebd73,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6c5a37cf24efddfebd73,,False,DERMNET_KAGGLE_4bb3ae5ef035beb1a917,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_4bb3ae5ef035beb1a917,,False,True,0,False,True,False,False
DUPLICATE_b7f3f7167d3b07eff864,exact,DERMNET_KAGGLE_6c609b4d36c790495ece,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6c609b4d36c790495ece,,False,DERMNET_KAGGLE_4930584328c751729c5c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_4930584328c751729c5c,,False,True,0,False,True,False,False
DUPLICATE_864007842e4c247e743e,exact,DERMNET_KAGGLE_d8afcf54e165a82914fe,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d8afcf54e165a82914fe,,False,DERMNET_KAGGLE_cc24fe8fa1705d5e8a28,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_cc24fe8fa1705d5e8a28,,False,True,0,False,True,False,False
DUPLICATE_e827a34b7a2bd07b938d,exact,DERMNET_KAGGLE_0e25b443dfd838dd5301,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_0e25b443dfd838dd5301,,False,DERMNET_KAGGLE_fa87b0bd8df96cfe9e24,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_fa87b0bd8df96cfe9e24,,False,True,0,False,True,False,False
DUPLICATE_4750019308d63174cdc3,exact,DERMNET_KAGGLE_7418f6313b25ab113c00,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_7418f6313b25ab113c00,,False,DERMNET_KAGGLE_2ecef343e0085ba158ef,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_2ecef343e0085ba158ef,,False,True,0,False,True,False,False
DUPLICATE_737d654c96cec298cad1,exact,DERMNET_KAGGLE_e5a603c3483d3844e404,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e5a603c3483d3844e404,,False,DERMNET_KAGGLE_4007ed09041d6fc54982,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_4007ed09041d6fc54982,,False,True,0,False,True,False,False
DUPLICATE_d57cb8d8b169e34da046,exact,DERMNET_KAGGLE_76addd61e1d4876a2f45,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_76addd61e1d4876a2f45,,False,DERMNET_KAGGLE_01f3d29f848bb202bff6,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_01f3d29f848bb202bff6,,False,True,0,False,True,False,False
DUPLICATE_8187ce3dd7280dd366b7,exact,DERMNET_KAGGLE_7a23fdc0a48ce932a159,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_7a23fdc0a48ce932a159,,False,DERMNET_KAGGLE_1ac70bca32a034d9b584,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1ac70bca32a034d9b584,,False,True,0,False,True,False,False
DUPLICATE_258765b358c463d3363e,exact,DERMNET_KAGGLE_724d0b76f1a911c01f16,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_724d0b76f1a911c01f16,,False,DERMNET_KAGGLE_ec990731a05832a302fa,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_ec990731a05832a302fa,,False,True,0,False,True,False,False
DUPLICATE_6e8e8438a5723e240f72,exact,DERMNET_KAGGLE_6f89fd253cd21a823dec,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6f89fd253cd21a823dec,,False,DERMNET_KAGGLE_cf682101eb1df0f97ec6,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_cf682101eb1df0f97ec6,,False,True,0,False,True,False,False
DUPLICATE_95ca1ce6a253565a7f53,exact,DERMNET_KAGGLE_9b024b0c403b050ecf66,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9b024b0c403b050ecf66,,False,DERMNET_KAGGLE_eb1499bdfa298f4319cb,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_eb1499bdfa298f4319cb,,False,True,0,False,True,False,False
DUPLICATE_b81c2584ff84855fbde2,exact,DERMNET_KAGGLE_42f1f260df3b6c08d4a9,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_42f1f260df3b6c08d4a9,,False,DERMNET_KAGGLE_9b1adfd7785de2f3fbf8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9b1adfd7785de2f3fbf8,,False,True,0,False,True,False,False
DUPLICATE_302b14365b34ecd230bc,exact,DERMNET_KAGGLE_e6d2c2ecd01d7806e5e8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e6d2c2ecd01d7806e5e8,,False,DERMNET_KAGGLE_cd244134257de0a94b59,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_cd244134257de0a94b59,,False,True,0,False,True,False,False
DUPLICATE_81f3e16d7ec3a587f617,exact,DERMNET_KAGGLE_74850622a0cccd31d8ac,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_74850622a0cccd31d8ac,,False,DERMNET_KAGGLE_381309985ee3892f9f49,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_381309985ee3892f9f49,,False,True,0,False,True,False,False
DUPLICATE_7de4267e0c2f8529c5e7,exact,DERMNET_KAGGLE_bffb5f204accbe2264c5,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_bffb5f204accbe2264c5,,False,DERMNET_KAGGLE_e8d69a32528dd16dd817,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e8d69a32528dd16dd817,,False,True,0,False,True,False,False
DUPLICATE_6fd546484ed40be9090f,exact,DERMNET_KAGGLE_a3f0603351d41c0ea5c1,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a3f0603351d41c0ea5c1,,False,DERMNET_KAGGLE_c9369d9c4885ac1ef24d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_c9369d9c4885ac1ef24d,,False,True,0,False,True,False,False
DUPLICATE_95a1e76325ccea1dffc2,exact,DERMNET_KAGGLE_d95f1f87a60313ae7fb8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d95f1f87a60313ae7fb8,,False,DERMNET_KAGGLE_af08ba92b0d36d77ecf9,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_af08ba92b0d36d77ecf9,,False,True,0,False,True,False,False
DUPLICATE_cd222026d126ac78d610,exact,DERMNET_KAGGLE_e4fbd18d103e1704fbf7,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e4fbd18d103e1704fbf7,,False,DERMNET_KAGGLE_f47db9a948969e5c9fd3,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f47db9a948969e5c9fd3,,False,True,0,False,True,False,False
DUPLICATE_f1581e0d6881ad82a398,exact,DERMNET_KAGGLE_187505db25073973ece8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_187505db25073973ece8,,False,DERMNET_KAGGLE_166d91ad2cac2c2a935c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_166d91ad2cac2c2a935c,,False,True,0,False,True,False,False
DUPLICATE_33f4f5fb854cce263703,exact,DERMNET_KAGGLE_9a9b6b0412192223a59c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9a9b6b0412192223a59c,,False,DERMNET_KAGGLE_f9e45dd14f047f2955ea,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f9e45dd14f047f2955ea,,False,True,0,False,True,False,False
DUPLICATE_8afec8c6faa1ce9e218d,exact,DERMNET_KAGGLE_7f0368d225265eed1f77,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_7f0368d225265eed1f77,,False,DERMNET_KAGGLE_92b36e19240d5ef50685,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_92b36e19240d5ef50685,,False,True,0,False,True,False,False
DUPLICATE_cded7a25be2bb7058d91,perceptual,DERMNET_KAGGLE_2329ca8f16523d260ae7,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_2329ca8f16523d260ae7,,False,DERMNET_KAGGLE_42e1ec64685937dad515,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_42e1ec64685937dad515,,False,False,4,False,True,False,True
DUPLICATE_803ce76b974d26ee2706,perceptual,DERMNET_KAGGLE_e8c8498c3b680fa585d8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e8c8498c3b680fa585d8,,False,DERMNET_KAGGLE_2a7625d36e2f3863fd1c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_2a7625d36e2f3863fd1c,,False,False,0,False,True,False,True
DUPLICATE_91a8912d7092fab531bc,perceptual,DERMNET_KAGGLE_f8eb800ada3d42d3805e,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f8eb800ada3d42d3805e,,False,DERMNET_KAGGLE_896817c6be3a8fbbdc69,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_896817c6be3a8fbbdc69,,False,False,2,False,True,False,True
DUPLICATE_74e99b948e618c0c3f38,exact,DERMNET_KAGGLE_f0ecb520da4696eb5c25,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f0ecb520da4696eb5c25,,False,DERMNET_KAGGLE_49db03cc906ba3b1218e,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_49db03cc906ba3b1218e,,False,True,0,False,True,False,False
DUPLICATE_b70cab04c83f315496cb,exact,DERMNET_KAGGLE_5a474ba5eabf63480dc8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_5a474ba5eabf63480dc8,,False,DERMNET_KAGGLE_1c82040013619aba5efa,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1c82040013619aba5efa,,False,True,0,False,True,False,False
DUPLICATE_974b78d364d936aea364,exact,DERMNET_KAGGLE_e03ecc36b91c882cc793,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e03ecc36b91c882cc793,,False,DERMNET_KAGGLE_58c6252ecbcaf317b24a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_58c6252ecbcaf317b24a,,False,True,0,False,True,False,False
DUPLICATE_974b78d364d936aea364,exact,DERMNET_KAGGLE_e03ecc36b91c882cc793,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e03ecc36b91c882cc793,,False,DERMNET_KAGGLE_5db341a855868e2fcf9f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_5db341a855868e2fcf9f,,False,True,0,False,True,False,False
DUPLICATE_dc79da321fcc6d7a7008,exact,DERMNET_KAGGLE_8732bcecb0a5bafc6925,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_8732bcecb0a5bafc6925,,False,DERMNET_KAGGLE_b2cfe8838d0b6766cf96,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b2cfe8838d0b6766cf96,,False,True,0,False,True,False,False
DUPLICATE_930fe136295d1c810176,perceptual,DERMNET_KAGGLE_00bf3aa28a962c981799,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_00bf3aa28a962c981799,,False,DERMNET_KAGGLE_151baa4eecb106770255,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_151baa4eecb106770255,,False,False,0,False,True,False,True
DUPLICATE_91ab653fc60f6e4fb0e5,perceptual,DERMNET_KAGGLE_a9d3b5d6e67d84b7d780,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a9d3b5d6e67d84b7d780,,False,DERMNET_KAGGLE_f6e4c2267a03b31c8210,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f6e4c2267a03b31c8210,,False,False,4,False,True,False,True
DUPLICATE_bc96c0b2d6e66a78a38a,exact,DERMNET_KAGGLE_1b6edbbad0a277807702,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1b6edbbad0a277807702,,False,DERMNET_KAGGLE_abcf386905ff6499cf62,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_abcf386905ff6499cf62,,False,True,0,False,True,False,False
DUPLICATE_5ade67666c956a304e0a,exact,DERMNET_KAGGLE_9636d13d8661f3886671,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9636d13d8661f3886671,,False,DERMNET_KAGGLE_7661ae10d6272a23ec02,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_7661ae10d6272a23ec02,,False,True,0,False,True,False,False
DUPLICATE_ff54fd9a7c545f10e459,exact,DERMNET_KAGGLE_7eeb4613359e4750b39a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_7eeb4613359e4750b39a,,False,DERMNET_KAGGLE_0d911b3775bdff0223b9,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_0d911b3775bdff0223b9,,False,True,0,False,True,False,False
DUPLICATE_b2353cb02dbc7b66cbe3,perceptual,DERMNET_KAGGLE_e43f1e4100147e1fe3e0,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e43f1e4100147e1fe3e0,,False,DERMNET_KAGGLE_1715a78967f263a274d3,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1715a78967f263a274d3,,False,False,4,False,True,False,True
DUPLICATE_2559c482fde6880169c7,exact,DERMNET_KAGGLE_3b3fe877dba78e767e5a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_3b3fe877dba78e767e5a,,False,DERMNET_KAGGLE_9876f993dfa8a0294858,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9876f993dfa8a0294858,,False,True,0,False,True,False,False
DUPLICATE_dca4330bc4fed4a097b6,exact,DERMNET_KAGGLE_546c98beebd2e19aa29d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_546c98beebd2e19aa29d,,False,DERMNET_KAGGLE_0b7e22eba6148befd92a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_0b7e22eba6148befd92a,,False,True,0,False,True,False,False
DUPLICATE_38318b53044305581006,perceptual,DERMNET_KAGGLE_e4872d8f5a947c5041ad,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e4872d8f5a947c5041ad,,False,DERMNET_KAGGLE_71bd9289e35442393aeb,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_71bd9289e35442393aeb,,False,False,2,False,True,False,True
DUPLICATE_38318b53044305581006,perceptual,DERMNET_KAGGLE_e4872d8f5a947c5041ad,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e4872d8f5a947c5041ad,,False,DERMNET_KAGGLE_ee484f67d88706c361e2,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_ee484f67d88706c361e2,,False,False,2,False,True,False,True
DUPLICATE_a77e54749e6a9d36118b,perceptual,DERMNET_KAGGLE_7fa2778723b53fee86f4,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_7fa2778723b53fee86f4,,False,DERMNET_KAGGLE_0a67579d502686880225,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_0a67579d502686880225,,False,False,0,False,True,False,True
DUPLICATE_38318b53044305581006,perceptual,DERMNET_KAGGLE_71bd9289e35442393aeb,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_71bd9289e35442393aeb,,False,DERMNET_KAGGLE_ee484f67d88706c361e2,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_ee484f67d88706c361e2,,False,False,0,False,True,False,True
DUPLICATE_7cdd25295633e79f37a6,exact,DERMNET_KAGGLE_0343fc7701022bd86d52,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_0343fc7701022bd86d52,,False,DERMNET_KAGGLE_f3ba1e8f1baf509f83f1,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f3ba1e8f1baf509f83f1,,False,True,0,False,True,False,False
DUPLICATE_2d3e3a6fc8b83cfa3013,exact,DERMNET_KAGGLE_f241a3d80f6806a62736,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f241a3d80f6806a62736,,False,DERMNET_KAGGLE_a5b120a71d4dc13792e0,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a5b120a71d4dc13792e0,,False,True,0,False,True,False,False
DUPLICATE_9b2d89a2e5bfb4a10c70,exact,DERMNET_KAGGLE_5512c62a34c9de8dbc7a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_5512c62a34c9de8dbc7a,,False,DERMNET_KAGGLE_a15c9c71d67729639b89,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a15c9c71d67729639b89,,False,True,0,False,True,False,False
DUPLICATE_d96da1d3fd8e49f3f407,exact,DERMNET_KAGGLE_eae105b2c0d90963aa01,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_eae105b2c0d90963aa01,,False,DERMNET_KAGGLE_e3ead8c0b2f3629765de,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e3ead8c0b2f3629765de,,False,True,0,False,True,False,False
DUPLICATE_1d2adbc681fe2efb7007,exact,DERMNET_KAGGLE_03f9d79b1a53a14c5c9a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_03f9d79b1a53a14c5c9a,,False,DERMNET_KAGGLE_71c2fda9a0b9f4463fae,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_71c2fda9a0b9f4463fae,,False,True,0,False,True,False,False
DUPLICATE_06b50db893312eb0adaf,exact,DERMNET_KAGGLE_2a379cafaa31607a800f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_2a379cafaa31607a800f,,False,DERMNET_KAGGLE_de5e65896f2e1b7b349a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_de5e65896f2e1b7b349a,,False,True,0,False,True,False,False
DUPLICATE_a034c1f0f60e89c0998e,exact,DERMNET_KAGGLE_31489bba391a611d7673,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_31489bba391a611d7673,,False,DERMNET_KAGGLE_66207e1dc4bcf01610ba,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_66207e1dc4bcf01610ba,,False,True,0,False,True,False,False
DUPLICATE_ca972b0fb35d713dc095,exact,DERMNET_KAGGLE_d676668a98250164ca19,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d676668a98250164ca19,,False,DERMNET_KAGGLE_c902889292c42a3adc7e,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_c902889292c42a3adc7e,,False,True,0,False,True,False,False
DUPLICATE_a0c8c51042c080b34fe2,exact,DERMNET_KAGGLE_752e3ddfce9a8de80d1f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_752e3ddfce9a8de80d1f,,False,DERMNET_KAGGLE_6eff16fd3df0d4afa42a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6eff16fd3df0d4afa42a,,False,True,0,False,True,False,False
DUPLICATE_f53085e37fb31793e194,exact,DERMNET_KAGGLE_1b2c3d4acbe6fe346d88,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1b2c3d4acbe6fe346d88,,False,DERMNET_KAGGLE_853b1e6c5e985015d839,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_853b1e6c5e985015d839,,False,True,0,False,True,False,False
DUPLICATE_3e90fde62bf74566d59a,exact,DERMNET_KAGGLE_e3afb47bd56345112399,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e3afb47bd56345112399,,False,DERMNET_KAGGLE_a451e63b9cb9bc820c37,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a451e63b9cb9bc820c37,,False,True,0,False,True,False,False
DUPLICATE_f5712bc4faeac642edd8,perceptual,DERMNET_KAGGLE_9f7801e15d37892a0461,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9f7801e15d37892a0461,,False,DERMNET_KAGGLE_e876b9230fd0466065f1,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e876b9230fd0466065f1,,False,False,0,False,True,False,True
DUPLICATE_af5d48cec20b52cac86b,exact,DERMNET_KAGGLE_b63ba856bfcf8d4dab7d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b63ba856bfcf8d4dab7d,,False,DERMNET_KAGGLE_3c1e1fe7039136b37708,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_3c1e1fe7039136b37708,,False,True,0,False,True,False,False
