duplicate_group_id,duplicate_match_type,sample_count,source_group_count,leakage_group_count,dataset_count,dataset_ids,disease_ids,included_before_count,included_after_count,cross_dataset,label_conflict,requires_review
DUPLICATE_2f59d992efe1a896e4f6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_98f145345cae26047282,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_53bd626720105d31284f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5e762222bcc54c97b0f7,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_995d965996e131ebf057,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0ba76bad272fd661c323,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6e8fb61e8386b90ad53a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9cc8e70be1017cb5d30d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c2060b3d6376cb58d036,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e88723cded43f6788a09,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_3fc69c7156e2b85b489a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5f2f4831f9aaa5afe488,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6981ab95826d6e067fcf,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_60598c2f331863a3835a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6c9e26fb20be407d7c30,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c1766d1d6d52de1ff776,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0526b8f2b0f8d91c1151,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_cd6258cd593be127171f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ae15c2a6e32a11d6c20a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_57c27aaa36a757e9d9ee,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e674f2ef36d2b2b85c76,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_12f997b10df9c53ffe3d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e618f3cb0ea039d22851,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9e9c053c5af1d05c061b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_69054e4d730b32b9d889,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8f4b7ba95162133a9d0b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_05f03c6b558191df9458,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e1d217ea384ec26a4881,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9df4945705d7ba4f24ab,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0f158f042b236fefd454,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d4587d19e8dbad3c09b5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9f14c4730503bcd86aa5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9c1853a32444d6de5032,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_3bd9fe7b218f68d46ebc,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ff0cd8aba518a0b84ece,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_bdd696be8a8d2216e116,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6fd778b9ce0504e6e7b7,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_55088df6bc79347f0302,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a5b3c6dcbbfbd17ca19f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d1940061dc40806115c9,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7cfe37c0581d4b47c95f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_dfa5f5600788521b02a8,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_902f23fde33f168c0ce8,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_725ee42949af2f7ce534,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5ad9d7be997aaa3cada5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c6ec379c971068f6daf5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1c757f9c1ee25bdc8edb,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1e1c8494820387355fc8,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_348fac6664bf8fb09c2b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d36d9aef777a44b6575d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_80b4157ae1e9ba5a5f6a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c8efc8e7b5905e030e65,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1cacc5bd4e3060d8424d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_620b7731e7d1a69eb38b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_954165fc7be29129ca3e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e62cb931adf147c76ef5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e0a7147ab06f2ea33a1f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_65ddcc75afdac59dab64,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_139dfb5b99325678104e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_882b3ead8424dd0ea4cf,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_43afed1fed40ff915628,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_3cfc4ac4474f72846da1,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2c267ed574537dc3ea86,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_01b565661fcf0bcf2b23,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_69dc9647b095e6e1ac2a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ff34ab2b671d70ca04ab,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d960ed7c446e625ce6ec,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e13b2e8369a41730458a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_151596096db9a4c38868,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b14bd81794b07e646f44,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c3c5e7efa3c5aceadf84,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_19a206ab2da737407159,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7f6bdda8289c791d0a42,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_cdf878464ab502684d62,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_08f8d70755f1de7c13f0,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_33692b06b90a1ff5ef1d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e8489471acc92fc0d3f5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_423028e5c7ee06acbd40,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_db1954d69810e7a49f2b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_456c610615c40ef76ca5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_826ede5c2dc0a703a469,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4a05092b0c172c6fefd1,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_dd5157851a69075ef370,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6bdca5915ed8ac9a5006,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_91393b8bda8b0f16d82c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d511eebe352d3e5e7044,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a6cc0425dbbb49a75443,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_24194a38c5e112e31cee,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5a5135f75f8025dd0c37,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b4fcda4771b0d1c423be,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_499bd13eae2f7823dcd6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6e6e9c5485e3998e8fe2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_dcd6b6f462e4d815435e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c6e74e6ffa4a4a49ed26,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_48160167e58059f5be1d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8a808dc81c4aa04c75f3,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_06b1c06329992b780985,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_45d859387cc3dd1ac217,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8c1584e0558f2fa5886a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0b36d9b656dd4cdc1450,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_eadc4f3c8ba1420892e2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2c7956f5fd7f2555f312,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1eb4b149c33e96178d52,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_3dcce56f43d18e7cca03,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c840179fbc0b9d94333a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5c1c74acef7615a605b2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_73f9f14c33ed2d039c9e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e93f15733b9024b7bb77,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_dcb32363c18b630577fa,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_48c4ef1b2bcaa0fa57e0,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7073f432ea2e6a06c538,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_626f3a17ddb59fc4897a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4628359790698d9c06fc,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d3e9eec3fa3c6e30acef,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c23213d5a5b62377b437,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f6e8a72cf98e02c17278,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_07d0bc34e9e094c098b3,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f5373ce617e9bb30f10e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9277f4f18bc2ba0b1ef7,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8322e47be1e6a7b3d01c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a407a60be2cb08a5389d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_14e07da7131c3509ca85,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b747944ee2c16395a597,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8a6909560791e3029c21,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c14c645e9604817b5dfa,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_99848e07dca97dfe1ce8,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_324a4e00d40f2eff9539,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e927d7b59ed53b62e123,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_03d3ed7341033a3b8c3b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ab2f25268e534976e3e2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_dd2e6caef29ce59a15d6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_16f581161e0ec3be5585,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_91a9a571be88bbe51b6e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_db2e84fd3af964f4b720,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_58db693b16edf0d51fd6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d597ca837e81d3ffd26e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_69a06ce409e6db491ed6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_455c0a4bb081e3a9ac50,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_39585b497dfd05f59fbb,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4b5bb7a43020bcedaacc,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0b0a44f0a78fa8ceb1b2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0caa32e4cf0ecb8bd04f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_cdf0cf4c38c1d9c5c10d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f32da08324722e9e03d5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a69af8f98a17c889332e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7d3a5dc1ca00b4a37d52,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_69977bf19452e34e35c4,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6a4798fce90460376961,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_24962bfa0c8268e63977,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2f79345d0478a3b3c618,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_07c36f0ca3db033d2b82,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8fab69ad4a944e7c2acd,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7e7a3f7e1c4bef314d5f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c1f3bc8458771490cb57,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_41420b30b4754ad18484,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_299f91d90020172b1282,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_73b734d68fbe33a94638,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c2872b725dda5283a3b3,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f755a1529946a52f1e28,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1a833dbb9449275f9c31,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6d549dfc83166c3c9b34,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1a040fe04d1b30d1eb69,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_56f59984de4f65bee80b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_608297dd0e6132ffdf16,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_98a456f2fa39c3e1935a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_174ea51e0a4fe35c5ee0,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0dfa9d71d97e9c0c7e15,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_351ebf89a1d68ee9d14a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4a552e4d7910c663e734,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4e6d0c3cca09cafef50e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6bada26ed6ed90b6ef07,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_972d15c088d00002b623,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b7f3f7167d3b07eff864,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_864007842e4c247e743e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e827a34b7a2bd07b938d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4750019308d63174cdc3,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_737d654c96cec298cad1,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d57cb8d8b169e34da046,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8187ce3dd7280dd366b7,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_258765b358c463d3363e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6e8e8438a5723e240f72,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_95ca1ce6a253565a7f53,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_302b14365b34ecd230bc,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_81f3e16d7ec3a587f617,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7de4267e0c2f8529c5e7,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6fd546484ed40be9090f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_95a1e76325ccea1dffc2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_cd222026d126ac78d610,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f1581e0d6881ad82a398,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_33f4f5fb854cce263703,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8afec8c6faa1ce9e218d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_74e99b948e618c0c3f38,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b70cab04c83f315496cb,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_dc79da321fcc6d7a7008,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_bc96c0b2d6e66a78a38a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5ade67666c956a304e0a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ff54fd9a7c545f10e459,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2559c482fde6880169c7,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_dca4330bc4fed4a097b6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7cdd25295633e79f37a6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9b2d89a2e5bfb4a10c70,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_06b50db893312eb0adaf,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a034c1f0f60e89c0998e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a0c8c51042c080b34fe2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f53085e37fb31793e194,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_3e90fde62bf74566d59a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_af5d48cec20b52cac86b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_67aa831dd0a7620c9e4d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6cf8e65f8818c1405853,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_975e4276d295eee5f3e7,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_54fd8ecf724ed86fa912,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6c26f79e619024151e7e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d4950c2ccd3546d321be,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d8f66050f8bcb32df302,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c35cfff24e8dd65e1a30,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_455eb3bbc9e6e41c250b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4c1c4c0a8828b1691a2c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_86d4c2797eab6fa458f3,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_29792c720618fa3d1635,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_3858c7178366b79d2584,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_bb2b56f8cc9c08aaf822,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_503ba1a47a542fd88274,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_3d5b9b9e4b563fd2378f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ca8f6c1106d74de3eb0c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_fbc2dddc36a0c234a6d1,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6cbc72da5efe7e779290,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8ea8b4e4a8975ed1732c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9d02587085d4e5cb571e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_853f70b758c5646df8d2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_bbf14ce1fbaa6aeeaed4,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4cd55a482447e53f82e0,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_02a5cbc7ef46af594e7d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4e88ecb8312da76cf0f0,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_63130b9705f2bed5453e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d9f29a254fe85961c731,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7770fdd06eedcc2e4d2a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b5af328e0efc7ffd3abe,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d5af84ccb122f08199f5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_088bdef163f20e4b67d4,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d7e15e3fc1632d17659a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0aedbb3ca6de632d1c3b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_02018b88ae16ca0c1c21,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0edc1599972f05409084,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c1e4ded2a97cc693e625,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_61400393fbebdadec177,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a4b1517af1d40ad73a0e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_138edbdada81d4f93b77,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_53e9d82a8e5df9dc7e76,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ee49343bd0db908e67d4,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1868bfeb5a87fc4517f1,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f6a6d1e67c50d6d5a016,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2c4161b90eaeda366f55,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0c02c765b9fa4f3cfd95,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1cef8701f8fead92e479,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9095a7b2a807c5359efb,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
